8.410766720771789551e-03,-2.821078291162848473e-03,-3.099709376692771912e-02,4.595818743109703064e-02,3.359879925847053528e-02,-5.628400668501853943e-02,2.160948328673839569e-02,4.546171426773071289e-02,1.642337627708911896e-02,6.151787191629409790e-02,-1.521281525492668152e-02,-2.550880610942840576e-02,-7.875739596784114838e-03,-7.223262917250394821e-03,3.287311643362045288e-02,-1.298445370048284531e-02
-4.476709663867950439e-02,9.418233484029769897e-02,6.356002390384674072e-02,-1.310160756111145020e-01,-3.337686508893966675e-02,1.155026555061340332e-01,-7.322675734758377075e-02,-1.310555636882781982e-01,-3.587150573730468750e-02,-9.679452329874038696e-02,8.952229470014572144e-02,2.455439232289791107e-02,6.747429259121417999e-03,-2.447035536170005798e-02,3.850496932864189148e-02,-4.375261068344116211e-02
4.594977945089340210e-02,1.092544198036193848e-02,9.631438553333282471e-02,-1.254343539476394653e-01,-1.379184722900390625e-01,1.792974919080734253e-01,-3.596465662121772766e-02,-1.392767578363418579e-01,8.906481787562370300e-03,-1.545998901128768921e-01,1.486821323633193970e-01,1.779085993766784668e-01,-4.899238422513008118e-02,-6.795865297317504883e-02,6.243318319320678711e-02,-3.236098214983940125e-02
3.597001358866691589e-02,1.202830858528614044e-02,3.733007609844207764e-02,-2.729764766991138458e-02,-3.948114439845085144e-02,-1.316078566014766693e-02,-9.049215167760848999e-02,-6.312948465347290039e-02,-5.501800030469894409e-02,-7.152041792869567871e-02,-5.278671532869338989e-02,-2.599012665450572968e-02,5.179370939731597900e-02,4.701247438788414001e-02,-4.389203712344169617e-02,2.781530469655990601e-02
-7.670950889587402344e-02,1.647086627781391144e-02,6.596282124519348145e-02,2.042806736426427960e-04,-5.504144355654716492e-04,5.459610745310783386e-02,-3.306569159030914307e-02,-5.765151232481002808e-02,-9.234576672315597534e-02,7.308512926101684570e-03,6.519969552755355835e-02,7.537608593702316284e-02,7.884271442890167236e-02,2.095402684062719345e-03,1.527976244688034058e-02,2.479541301727294922e-02
-2.801741659641265869e-02,6.809219252318143845e-03,2.275993674993515015e-02,-1.729818433523178101e-02,-3.691875934600830078e-02,5.170766264200210571e-02,-6.298395991325378418e-02,-4.867967590689659119e-02,-4.561036825180053711e-02,-7.393538206815719604e-02,-8.052963763475418091e-03,2.724791876971721649e-03,6.436232477426528931e-02,-7.955011725425720215e-02,5.393955484032630920e-02,1.430870848707854748e-03
2.511155419051647186e-02,5.640526488423347473e-02,9.832908213138580322e-02,-1.763031184673309326e-01,-2.301677614450454712e-01,9.961322695016860962e-02,-7.749214768409729004e-03,-7.509487122297286987e-02,3.640406206250190735e-02,-1.790644973516464233e-01,1.051682382822036743e-01,1.903018504381179810e-01,-3.217141330242156982e-02,-2.240083739161491394e-02,8.765057474374771118e-02,-9.248456358909606934e-02
5.684160068631172180e-02,3.053767420351505280e-02,-2.317707519978284836e-03,-3.993516042828559875e-02,-1.080496683716773987e-01,8.062343299388885498e-02,1.123727485537528992e-01,-2.928144671022891998e-02,1.263369172811508179e-01,-1.261590868234634399e-01,1.891367323696613312e-02,1.244912147521972656e-01,-1.774074733257293701e-01,-7.354232668876647949e-02,1.251827776432037354e-01,-5.787444487214088440e-02
-1.092172488570213318e-01,2.339569665491580963e-02,1.348211914300918579e-01,-1.045520231127738953e-01,-6.862967461347579956e-02,1.643809974193572998e-01,-7.011750340461730957e-02,-2.015447616577148438e-01,-1.011606901884078979e-01,-5.285619944334030151e-02,5.867444723844528198e-02,5.447133444249629974e-03,1.740254163742065430e-01,4.865824431180953979e-02,1.342553272843360901e-02,2.030755952000617981e-02
-5.403779447078704834e-02,-6.022290512919425964e-02,1.431363448500633240e-02,5.376172810792922974e-02,-7.185339927673339844e-02,4.744919389486312866e-02,-1.459128111600875854e-01,-2.444715425372123718e-02,-6.291376054286956787e-02,-5.061170086264610291e-02,-3.147636726498603821e-02,3.963558003306388855e-02,7.031990587711334229e-02,9.206485934555530548e-03,-6.461403518915176392e-02,1.389806997030973434e-02
-1.230128854513168335e-02,3.679564595222473145e-02,7.284928858280181885e-02,-6.012396886944770813e-02,-7.452316582202911377e-02,1.312033683061599731e-01,-6.465979665517807007e-02,-8.533159643411636353e-02,-5.714432522654533386e-02,-9.646868705749511719e-02,7.898210734128952026e-02,9.923031926155090332e-02,7.268489152193069458e-02,2.312877774238586426e-02,-1.871922239661216736e-02,3.391708806157112122e-02
-3.697416931390762329e-02,-5.240541417151689529e-03,1.899238303303718567e-02,1.623429544270038605e-02,5.847750604152679443e-02,-4.436828196048736572e-03,-3.071416728198528290e-02,6.188519299030303955e-02,-1.297405362129211426e-02,-2.925309166312217712e-02,-3.504837676882743835e-02,-3.224739059805870056e-02,7.936242222785949707e-02,1.162285171449184418e-02,-2.573107741773128510e-02,1.964014396071434021e-02
1.688938401639461517e-02,-1.927931094542145729e-03,-2.274690486956387758e-04,-4.894921928644180298e-02,-4.984990693628787994e-03,-2.390695735812187195e-02,-2.839756943285465240e-02,-6.299614906311035156e-02,2.134307846426963806e-02,-3.021805733442306519e-02,2.102046832442283630e-02,-1.187779661267995834e-02,-3.347286488860845566e-03,-2.147813700139522552e-02,-1.020023692399263382e-02,-5.137532716616988182e-04
-4.591364786028862000e-02,-9.570400230586528778e-03,2.179151214659214020e-02,-1.211657188832759857e-02,1.221646592020988464e-01,3.112296015024185181e-02,-6.975848227739334106e-02,-4.598535969853401184e-02,-9.820064902305603027e-02,4.070787131786346436e-02,-2.300298213958740234e-02,-5.919393897056579590e-02,1.081646308302879333e-01,3.979472070932388306e-02,-7.709941267967224121e-02,2.667167410254478455e-02
-1.496256882091984153e-04,3.174512460827827454e-02,6.002625450491905212e-02,-7.978682965040206909e-02,-1.039108857512474060e-01,1.496559679508209229e-01,-4.583836346864700317e-02,-3.984907642006874084e-02,1.682377792894840240e-02,-2.214263007044792175e-02,9.002396464347839355e-02,6.751836836338043213e-02,9.469578042626380920e-03,-2.968611568212509155e-02,6.337384134531021118e-02,-9.989796206355094910e-03
7.209028303623199463e-02,-8.752527832984924316e-02,-1.840943843126296997e-01,2.047622650861740112e-01,1.498076170682907104e-01,-2.224021852016448975e-01,2.138821631669998169e-01,1.890895217657089233e-01,1.301198899745941162e-01,1.973991394042968750e-01,-1.336167901754379272e-01,-7.906921952962875366e-02,-1.011243611574172974e-01,6.735641509294509888e-02,8.891295641660690308e-03,3.098288923501968384e-02
4.026545956730842590e-02,8.292159438133239746e-02,1.317959427833557129e-01,-1.778447329998016357e-01,-1.131789311766624451e-01,1.748689860105514526e-01,3.749293461441993713e-02,-9.266435354948043823e-02,-1.425263471901416779e-02,-1.408525109291076660e-01,1.302525699138641357e-01,7.397304475307464600e-02,2.008922025561332703e-02,-3.283039852976799011e-02,9.810254722833633423e-02,-8.548409491777420044e-02
5.572822317481040955e-02,5.599207431077957153e-02,1.414011418819427490e-01,-2.293896675109863281e-01,-2.272047549486160278e-01,1.732058972120285034e-01,7.946466654539108276e-02,-1.462069004774093628e-01,2.942508086562156677e-03,-1.977194547653198242e-01,2.003964185714721680e-01,1.937160491943359375e-01,-6.718446314334869385e-02,-6.125237792730331421e-02,8.384463936090469360e-02,-1.241697743535041809e-01
-5.862444266676902771e-02,6.572335213422775269e-02,1.176823899149894714e-01,-1.060875505208969116e-01,-1.328714936971664429e-01,9.537606686353683472e-02,-6.250476092100143433e-02,-1.186821758747100830e-01,-5.041705444455146790e-02,-9.656438976526260376e-02,7.326560467481613159e-02,1.405209600925445557e-01,2.855953201651573181e-02,-3.261772543191909790e-02,6.775751709938049316e-02,-8.526598662137985229e-02
3.387495875358581543e-02,1.817503385245800018e-02,-5.789489019662141800e-03,3.140716627240180969e-02,2.514109201729297638e-02,1.464413851499557495e-02,8.635548874735832214e-03,-5.488727241754531860e-02,8.737764507532119751e-02,6.968288868665695190e-02,-7.044136524200439453e-02,-4.894506186246871948e-03,-2.877929061651229858e-02,-5.879743397235870361e-02,4.661354701966047287e-03,-6.302384287118911743e-02
8.441108278930187225e-03,7.266604155302047729e-02,9.150312095880508423e-02,-7.959711551666259766e-02,-1.198453828692436218e-01,1.628713458776473999e-01,-8.028908073902130127e-02,-1.114579513669013977e-01,-5.461029708385467529e-02,-1.089968532323837280e-01,1.431262046098709106e-01,4.626947268843650818e-02,6.342760473489761353e-02,-1.009899564087390900e-02,-1.227588951587677002e-02,-2.554565668106079102e-02
2.046215906739234924e-02,3.517853096127510071e-02,1.851124688982963562e-02,-1.150412485003471375e-02,-3.659646585583686829e-02,4.486123099923133850e-02,-3.405733406543731689e-02,2.332449331879615784e-02,-8.530307561159133911e-03,2.042536810040473938e-02,2.399217337369918823e-03,2.481666579842567444e-02,-8.347548544406890869e-03,2.965405210852622986e-02,4.680243507027626038e-02,-4.366616159677505493e-02
1.875144802033901215e-02,-7.432607561349868774e-02,-1.024382337927818298e-01,3.517998382449150085e-02,1.059690548572689295e-04,2.784225158393383026e-02,-1.439675223082304001e-03,-4.561078734695911407e-03,-4.321289435029029846e-02,6.230591610074043274e-02,-6.829065829515457153e-02,-2.853124961256980896e-02,3.323713084682822227e-03,3.895724937319755554e-02,-8.805003948509693146e-03,7.707242388278245926e-03
-2.753781154751777649e-02,-3.935654088854789734e-02,-3.139853477478027344e-03,4.302176460623741150e-02,-3.728029876947402954e-02,-3.252277523279190063e-02,3.254545852541923523e-02,3.348350524902343750e-03,-2.011498250067234039e-02,-4.965297132730484009e-02,-4.546952247619628906e-02,-2.282526530325412750e-02,2.834515646100044250e-02,1.537277922034263611e-02,-2.411972731351852417e-03,-4.629962518811225891e-02
